Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
223,4.892,1888.0,20.1,3062.0,100.0,0.0,0.0,0.0,4.892,192.86,1153.87,1155.06
224,4.95,1953.0,11.84,3055.0,100.0,0.0,0.0,0.0,4.95,189.21,1147.67,1149.51
225,4.921,1902.0,13.79,3057.0,100.0,0.0,0.0,0.0,4.921,190.74,1136.95,1153.91
226,4.936,1917.0,14.36,3057.0,100.0,0.0,0.0,0.0,4.936,191.81,1152.56,1151.43
227,4.921,1878.0,15.11,3058.0,100.0,0.0,0.0,0.0,4.921,192.81,1145.08,1152.47
228,4.896,1900.0,16.41,3059.0,100.0,0.0,0.0,0.0,4.896,191.13,1148.89,1141.72
229,4.939,1775.0,16.52,3062.0,100.0,0.0,0.0,0.0,4.939,198.2,1150.88,1152.96
230,4.928,1890.0,14.64,3058.0,100.0,0.0,0.0,0.0,4.928,189.4,1155.5,1158.55
231,4.918,1817.0,18.65,3062.0,100.0,0.0,0.0,0.0,4.918,199.22,1145.93,1157.44
232,4.957,1890.0,12.08,3056.0,100.0,0.0,0.0,0.0,4.957,192.72,1154.45,1148.43
233,4.919,1870.0,22.54,3059.0,100.0,0.0,711.0,0.53,4.919,194.15,1151.16,1150.44
234,4.876,1903.0,18.47,3059.0,100.0,0.0,709.0,0.22,4.876,191.01,1146.09,1149.3
235,4.961,1954.0,11.39,3055.0,100.0,0.0,0.0,0.0,4.961,189.99,1139.12,1151.07
236,5.227,1909.0,19.21,3053.0,100.0,0.0,0.0,0.0,5.227,193.63,1148.06,1152.76
237,4.909,1938.0,14.49,3059.0,100.0,0.0,0.0,0.0,4.909,189.18,1150.5,1149.31
238,4.94,1950.0,15.5,3057.0,100.0,0.0,709.0,0.22,4.94,195.18,1151.96,1145.73
239,4.927,1917.0,14.76,3057.0,100.0,0.0,0.0,0.0,4.927,190.57,1138.59,1157.86
240,4.904,1854.0,19.21,3061.0,100.0,0.0,0.0,0.0,4.904,198.1,1155.0,1153.56
241,4.905,1846.0,17.56,3061.0,100.0,0.0,0.0,0.0,4.905,195.64,1150.72,1146.23
242,4.93,1871.0,15.19,3057.0,100.0,0.0,0.0,0.0,4.93,191.36,1146.9,1153.3
243,4.916,1830.0,18.03,3061.0,100.0,0.0,0.0,0.0,4.916,198.61,1141.22,1152.43
244,4.974,1936.0,12.53,3055.0,100.0,0.0,0.0,0.0,4.974,191.23,1154.19,1145.71
245,4.929,1891.0,14.94,3058.0,100.0,0.0,0.0,0.0,4.929,190.65,1145.7,1153.11
246,4.899,1965.0,13.97,3057.0,100.0,0.0,0.0,0.0,4.899,168.13,1146.05,1151.47
247,4.911,1863.0,16.59,3059.0,100.0,0.0,0.0,0.0,4.911,179.69,1142.03,1154.13
248,4.926,1906.0,15.06,3058.0,100.0,0.0,0.0,0.0,4.926,192.33,1145.97,1152.63
249,4.926,1873.0,13.99,3059.0,100.0,0.0,0.0,0.0,4.926,189.6,1150.7,1152.14
250,4.936,1883.0,14.69,3057.0,100.0,0.0,0.0,0.0,4.936,191.22,1146.41,1149.84
251,4.928,1921.0,14.9,3059.0,100.0,0.0,0.0,0.0,4.928,191.93,1144.8,1149.11
252,4.959,1856.0,12.42,3057.0,100.0,0.0,0.0,0.0,4.959,195.83,1154.11,1148.09
253,4.955,1930.0,13.36,3056.0,100.0,0.0,0.0,0.0,4.955,190.24,1148.34,1150.91
254,4.933,1867.0,14.31,3057.0,100.0,0.0,0.0,0.0,4.933,192.74,1140.35,1150.28
255,4.972,1966.0,13.0,3055.0,100.0,0.001,715.0,0.51,4.973,191.38,1152.99,1149.64
256,4.927,1907.0,14.58,3058.0,100.0,0.0,0.0,0.0,4.927,191.08,1146.81,1152.6
257,4.931,1972.0,14.72,3057.0,100.0,0.0,0.0,0.0,4.931,192.46,1140.31,1153.39
258,4.953,1874.0,13.59,3057.0,100.0,0.0,0.0,0.0,4.953,191.3,1147.35,1147.49
259,4.968,1884.0,11.79,3055.0,100.0,0.0,0.0,0.0,4.968,191.56,1153.48,1145.16
260,4.968,1956.0,11.84,3055.0,100.0,0.0,0.0,0.0,4.968,190.03,1142.03,1156.2
261,4.946,1856.0,14.62,3058.0,100.0,0.0,0.0,0.0,4.946,195.02,1151.17,1153.55
262,4.9,1872.0,25.11,3062.0,100.0,0.0,711.0,0.53,4.9,194.72,1154.86,1148.67
263,4.934,1883.0,16.04,3057.0,100.0,0.0,709.0,0.22,4.934,192.98,1144.37,1152.96
264,4.921,1828.0,16.83,3060.0,100.0,0.0,0.0,0.0,4.921,191.16,1149.77,1146.34
265,4.966,1922.0,11.81,3055.0,100.0,0.0,0.0,0.0,4.966,189.77,1145.13,1156.82
266,4.917,1883.0,16.67,3059.0,100.0,0.0,0.0,0.0,4.917,193.79,1141.71,1145.73
267,4.968,1952.0,11.92,3055.0,100.0,0.0,0.0,0.0,4.968,192.58,1155.42,1147.88
268,4.951,1848.0,14.12,3058.0,100.0,0.0,0.0,0.0,4.951,195.02,1145.13,1155.23
269,4.937,1857.0,15.32,3058.0,100.0,0.0,0.0,0.0,4.937,194.07,1147.94,1146.71
270,4.873,1876.0,20.69,3061.0,100.0,0.0,0.0,0.0,4.873,194.42,1149.63,1147.87
271,4.945,1956.0,12.39,3055.0,100.0,0.0,0.0,0.0,4.945,190.99,1144.21,1150.9
272,4.88,1851.0,20.96,3062.0,100.0,0.0,0.0,0.0,4.88,196.1,1150.76,1158.72
273,4.951,1971.0,11.91,3055.0,100.0,0.0,0.0,0.0,4.951,190.04,1143.41,1143.28
274,4.967,1848.0,13.54,3057.0,100.0,0.0,0.0,0.0,4.967,193.62,1149.48,1157.62
275,4.928,1892.0,16.45,3059.0,100.0,0.0,0.0,0.0,4.928,195.51,1141.19,1153.15
276,4.958,1936.0,12.63,3056.0,100.0,0.0,0.0,0.0,4.958,193.33,1153.8,1146.19
277,4.915,1858.0,14.72,3058.0,100.0,0.0,0.0,0.0,4.915,165.09,1147.3,1156.01
278,4.958,1893.0,12.39,3057.0,100.0,0.0,0.0,0.0,4.958,182.41,1145.43,1149.42
279,4.956,1923.0,14.22,3056.0,100.0,0.0,0.0,0.0,4.956,195.44,1144.18,1150.85
280,4.918,1840.0,17.72,3059.0,100.0,0.0,0.0,0.0,4.918,194.34,1153.74,1147.96
281,4.934,1829.0,15.8,3059.0,100.0,0.0,0.0,0.0,4.934,197.23,1140.34,1152.0
282,4.939,1911.0,15.01,3058.0,100.0,0.0,0.0,0.0,4.939,191.8,1145.69,1150.75
283,4.965,1931.0,12.21,3056.0,100.0,0.0,0.0,0.0,4.965,189.86,1155.37,1150.14
284,4.915,1859.0,16.87,3059.0,100.0,0.0,0.0,0.0,4.915,193.0,1138.37,1151.2
285,4.957,1867.0,15.12,3059.0,100.0,0.0,0.0,0.0,4.957,194.23,1154.18,1152.7
286,4.952,1916.0,14.47,3056.0,100.0,0.0,0.0,0.0,4.952,195.52,1140.37,1152.92
287,4.959,1932.0,12.79,3056.0,100.0,0.0,0.0,0.0,4.959,190.88,1153.56,1147.26
288,4.936,1852.0,17.39,3060.0,100.0,0.0,0.0,0.0,4.936,194.25,1149.08,1146.42
289,4.97,1864.0,14.1,3058.0,100.0,0.0,0.0,0.0,4.97,194.79,1150.55,1161.23
290,4.95,1809.0,15.82,3060.0,100.0,0.0,0.0,0.0,4.95,196.62,1143.64,1146.77
291,4.958,1832.0,15.1,3058.0,100.0,0.0,0.0,0.0,4.958,194.02,1154.67,1148.19
292,4.977,1901.0,20.12,3058.0,100.0,0.0,0.0,0.0,4.977,196.11,1148.89,1160.44
293,5.447,1887.0,83.12,3056.0,100.0,0.0,0.0,0.0,5.447,194.85,1151.05,1156.41
294,5.568,1918.0,100.0,3056.0,100.0,0.0,713.0,0.31,5.568,202.13,1148.93,1162.05
295,5.676,1951.0,100.0,3055.0,100.0,0.0,708.0,0.22,5.676,199.03,1151.54,1151.65
296,5.442,1941.0,88.13,3058.0,100.0,0.0,708.0,0.22,5.442,199.55,1144.46,1160.51
297,4.96,1899.0,14.45,3057.0,100.0,0.0,0.0,0.0,4.96,193.64,1149.26,1153.0
298,4.957,1817.0,15.5,3059.0,100.0,0.0,0.0,0.0,4.957,197.15,1151.78,1153.96
299,4.952,1813.0,20.57,3061.0,100.0,0.0,0.0,0.0,4.952,196.47,1148.78,1151.38
300,5.171,1981.0,42.92,3055.0,100.0,0.0,709.0,0.22,5.171,198.17,1143.99,1150.87
301,4.988,1856.0,21.45,3059.0,100.0,0.0,0.0,0.0,4.988,198.3,1154.33,1151.98
302,4.984,1852.0,14.6,3057.0,100.0,0.0,708.0,0.22,4.984,196.07,1143.18,1144.09
303,4.936,1893.0,16.89,3060.0,100.0,0.0,0.0,0.0,4.936,194.24,1152.08,1154.11
304,4.982,1965.0,11.94,3055.0,100.0,0.0,0.0,0.0,4.982,190.78,1143.67,1147.68
305,4.942,1935.0,16.18,3058.0,100.0,0.0,0.0,0.0,4.942,192.95,1147.33,1158.94
306,4.929,1882.0,19.57,3060.0,100.0,0.0,0.0,0.0,4.929,194.11,1152.16,1154.04
307,5.116,1821.0,50.78,3062.0,99.76,0.0,710.0,0.22,5.116,204.23,1146.57,1152.79
308,4.892,1826.0,18.09,3061.0,100.0,0.0,0.0,0.0,4.892,161.07,1145.88,1156.76
309,4.945,1893.0,15.71,3058.0,100.0,0.0,709.0,0.22,4.945,192.26,1146.12,1151.22
310,4.973,1809.0,15.4,3059.0,100.0,0.0,0.0,0.0,4.973,196.59,1158.34,1144.47
311,4.956,1866.0,15.18,3057.0,100.0,0.0,0.0,0.0,4.956,195.64,1149.79,1151.93
312,4.954,1891.0,15.17,3058.0,100.0,0.0,0.0,0.0,4.954,194.07,1146.39,1152.74
313,4.96,1905.0,16.63,3058.0,100.0,0.0,0.0,0.0,4.96,195.27,1149.19,1150.63
314,4.941,1933.0,14.99,3058.0,100.0,0.0,0.0,0.0,4.941,194.53,1148.01,1153.72
315,4.963,1830.0,14.61,3057.0,100.0,0.0,712.0,0.32,4.963,195.56,1141.25,1150.32
316,4.973,1933.0,11.94,3055.0,100.0,0.0,0.0,0.0,4.973,190.63,1154.03,1150.69
317,4.942,1986.0,15.17,3057.0,100.0,0.0,0.0,0.0,4.942,194.48,1145.9,1152.84
318,4.971,1889.0,15.35,3059.0,100.0,0.0,0.0,0.0,4.971,196.76,1147.46,1149.22
319,4.944,1927.0,15.22,3058.0,100.0,0.0,0.0,0.0,4.944,193.59,1149.63,1152.02
320,4.925,1834.0,18.27,3060.0,100.0,0.0,0.0,0.0,4.925,195.45,1142.73,1149.99
321,4.96,1944.0,21.77,3058.0,100.0,0.0,0.0,0.0,4.96,195.35,1154.32,1146.22
322,4.882,1841.0,22.05,3064.0,100.0,0.0,712.0,0.32,4.882,194.13,1144.18,1149.99
323,4.88,1852.0,21.53,3062.0,100.0,0.0,0.0,0.0,4.88,192.83,1155.66,1154.64
324,4.884,1871.0,21.76,3064.0,100.0,0.0,0.0,0.0,4.884,196.34,1148.85,1148.86
325,4.96,1891.0,15.44,3057.0,100.0,0.001,709.0,0.43,4.961,196.24,1143.57,1153.97
326,4.949,1894.0,19.85,3060.0,100.0,0.0,0.0,0.0,4.949,194.68,1151.98,1153.57
327,4.888,1875.0,23.3,3062.0,99.83,0.0,708.0,0.43,4.888,196.06,1145.11,1151.69
328,4.943,1858.0,16.5,3058.0,100.0,0.0,0.0,0.0,4.943,193.76,1153.64,1142.26
329,5.001,1886.0,21.25,3058.0,100.0,0.0,0.0,0.0,5.001,194.78,1149.71,1153.43
330,4.94,1980.0,14.72,3057.0,100.0,0.0,0.0,0.0,4.94,193.36,1147.12,1157.19
331,4.931,1845.0,19.63,3061.0,100.0,0.0,710.0,0.21,4.931,198.48,1151.3,1148.56
332,4.971,1923.0,13.57,3056.0,100.0,0.0,0.0,0.0,4.971,192.31,1144.17,1150.17
333,4.953,1920.0,15.04,3057.0,100.0,0.0,0.0,0.0,4.953,195.9,1151.0,1151.71
334,4.947,1851.0,15.25,3058.0,100.0,0.0,0.0,0.0,4.947,193.33,1146.33,1152.59
335,4.981,1920.0,11.79,3055.0,100.0,0.0,0.0,0.0,4.981,193.14,1148.69,1150.2
336,4.963,1933.0,13.38,3056.0,100.0,0.0,0.0,0.0,4.963,193.59,1137.94,1149.81
337,4.919,1870.0,18.23,3061.0,100.0,0.0,0.0,0.0,4.919,195.13,1158.49,1140.64
338,4.965,1845.0,13.81,3057.0,100.0,0.0,0.0,0.0,4.965,188.24,1148.61,1158.95
339,4.925,1907.0,13.58,3057.0,100.0,0.0,0.0,0.0,4.925,161.42,1147.02,1145.26
340,4.966,1911.0,13.78,3057.0,100.0,0.0,0.0,0.0,4.966,194.24,1146.49,1148.35
341,4.905,1869.0,19.75,3060.0,100.0,0.0,0.0,0.0,4.905,197.16,1150.17,1156.86
342,4.956,1928.0,14.47,3057.0,100.0,0.0,0.0,0.0,4.956,197.2,1139.64,1149.75
343,4.892,1846.0,21.51,3064.0,100.0,0.0,0.0,0.0,4.892,197.21,1155.98,1152.54
344,4.956,1963.0,15.22,3057.0,100.0,0.0,0.0,0.0,4.956,195.31,1149.94,1153.47
345,4.922,1844.0,18.68,3061.0,100.0,0.0,0.0,0.0,4.922,195.71,1147.22,1149.65
346,4.935,1854.0,17.18,3060.0,100.0,0.0,0.0,0.0,4.935,193.9,1152.28,1147.33
347,4.91,1861.0,19.43,3061.0,100.0,0.0,0.0,0.0,4.91,192.71,1148.64,1153.21
348,4.947,1875.0,16.26,3058.0,100.0,0.0,0.0,0.0,4.947,191.78,1147.57,1152.44
349,4.923,1932.0,17.19,3059.0,100.0,0.0,0.0,0.0,4.923,194.99,1148.09,1141.16
350,4.923,1930.0,17.28,3058.0,100.0,0.0,0.0,0.0,4.923,192.54,1143.68,1159.43
351,4.982,1978.0,19.23,3055.0,100.0,0.0,712.0,0.31,4.982,193.16,1152.77,1148.47
352,4.931,1874.0,16.66,3059.0,100.0,0.0,0.0,0.0,4.931,193.52,1150.45,1143.01
353,4.97,1958.0,11.81,3055.0,100.0,0.0,0.0,0.0,4.97,191.52,1142.89,1148.79
354,5.042,1812.0,15.51,3058.0,100.0,0.0,0.0,0.0,5.042,195.92,1150.15,1160.72
355,5.182,1841.0,17.45,3054.0,100.0,0.0,0.0,0.0,5.182,195.31,1143.21,1152.96
356,4.959,1814.0,14.95,3058.0,100.0,0.0,0.0,0.0,4.959,196.22,1149.25,1148.45
357,4.958,1922.0,16.99,3058.0,100.0,0.0,710.0,0.22,4.958,194.1,1152.6,1145.56
358,4.958,1847.0,12.96,3057.0,100.0,0.0,0.0,0.0,4.958,193.68,1141.48,1157.43
359,4.917,1817.0,19.04,3060.0,100.0,0.0,0.0,0.0,4.917,195.7,1153.49,1150.48
360,4.975,1973.0,11.51,3055.0,100.0,0.0,0.0,0.0,4.975,189.24,1145.31,1146.24
361,4.915,1880.0,18.7,3061.0,100.0,0.0,0.0,0.0,4.915,194.08,1144.52,1159.58
362,4.941,1873.0,15.54,3059.0,100.0,0.0,0.0,0.0,4.941,193.68,1153.08,1146.24
363,4.973,1788.0,13.48,3058.0,100.0,0.0,0.0,0.0,4.973,197.42,1137.79,1153.45
364,4.968,1849.0,14.47,3057.0,100.0,0.0,0.0,0.0,4.968,194.9,1154.28,1152.75
365,4.977,1888.0,12.07,3055.0,100.0,0.0,0.0,0.0,4.977,194.06,1137.72,1150.59
366,4.915,1880.0,18.6,3060.0,100.0,0.0,0.0,0.0,4.915,195.02,1155.26,1150.37
367,4.95,1864.0,15.52,3058.0,100.0,0.0,0.0,0.0,4.95,192.87,1147.32,1149.21
368,4.969,1851.0,14.38,3058.0,100.0,0.0,0.0,0.0,4.969,196.03,1148.05,1153.02
369,4.953,1914.0,13.3,3056.0,100.0,0.0,0.0,0.0,4.953,184.63,1140.65,1150.87
370,4.894,1921.0,15.57,3058.0,100.0,0.0,0.0,0.0,4.894,166.9,1152.36,1145.42
371,4.981,1847.0,13.57,3057.0,100.0,0.0,0.0,0.0,4.981,195.94,1139.4,1153.66
372,4.905,1838.0,19.21,3062.0,100.0,0.0,0.0,0.0,4.905,196.22,1155.24,1149.86
373,4.94,1852.0,16.89,3058.0,100.0,0.0,0.0,0.0,4.94,195.06,1145.29,1155.56
374,4.885,1880.0,23.22,3063.0,100.0,0.0,714.0,0.41,4.885,195.59,1154.69,1142.48
375,4.936,1901.0,16.44,3058.0,100.0,0.0,0.0,0.0,4.936,191.58,1143.5,1148.93
376,4.908,1915.0,18.69,3059.0,100.0,0.0,0.0,0.0,4.908,193.4,1148.2,1156.25
377,4.957,1917.0,13.84,3057.0,100.0,0.0,0.0,0.0,4.957,193.11,1146.6,1150.92
378,4.956,1821.0,16.69,3060.0,100.0,0.0,0.0,0.0,4.956,199.36,1154.26,1150.89
379,4.981,1889.0,11.89,3055.0,100.0,0.0,0.0,0.0,4.981,192.83,1137.04,1152.4
380,4.956,1861.0,15.3,3058.0,100.0,0.0,0.0,0.0,4.956,196.38,1147.55,1146.54
381,4.981,1916.0,21.2,3057.0,100.0,0.0,713.0,0.32,4.981,196.64,1150.06,1154.97
382,4.955,1855.0,16.22,3058.0,100.0,0.0,0.0,0.0,4.955,194.42,1152.78,1146.91
383,4.956,1852.0,15.68,3058.0,100.0,0.0,0.0,0.0,4.956,196.58,1147.68,1149.96
384,4.969,1872.0,13.78,3057.0,100.0,0.0,0.0,0.0,4.969,195.09,1145.11,1153.72
385,4.967,1814.0,14.29,3058.0,100.0,0.0,0.0,0.0,4.967,195.46,1142.3,1146.86
386,4.955,1905.0,14.88,3058.0,100.0,0.0,0.0,0.0,4.955,193.96,1143.65,1152.9
387,4.955,1911.0,14.09,3057.0,100.0,0.0,0.0,0.0,4.955,191.09,1154.14,1150.16
388,4.959,1921.0,15.17,3057.0,100.0,0.0,0.0,0.0,4.959,195.58,1149.76,1146.67
389,4.974,1928.0,11.84,3055.0,100.0,0.0,0.0,0.0,4.974,190.65,1142.87,1149.18
390,4.908,1919.0,18.55,3059.0,100.0,0.0,0.0,0.0,4.908,194.83,1145.44,1144.02
391,4.949,1852.0,16.12,3059.0,100.0,0.0,0.0,0.0,4.949,193.64,1145.83,1148.97
392,4.93,1860.0,17.19,3060.0,100.0,0.0,0.0,0.0,4.93,197.28,1145.83,1155.91
393,4.937,1889.0,17.15,3059.0,100.0,0.0,0.0,0.0,4.937,192.33,1156.99,1151.98
394,4.972,1855.0,13.07,3057.0,100.0,0.0,0.0,0.0,4.972,195.75,1140.21,1149.25
395,4.944,1886.0,16.37,3058.0,100.0,0.0,0.0,0.0,4.944,193.48,1147.37,1153.02
396,4.924,1901.0,18.46,3060.0,100.0,0.0,0.0,0.0,4.924,194.25,1157.02,1151.21
397,4.948,1855.0,15.9,3058.0,100.0,0.0,0.0,0.0,4.948,196.13,1148.42,1150.5
398,4.968,1848.0,13.5,3057.0,100.0,0.0,0.0,0.0,4.968,194.68,1140.06,1150.28
399,4.961,1831.0,14.92,3059.0,100.0,0.0,0.0,0.0,4.961,196.84,1159.96,1149.02
400,4.932,1821.0,15.89,3060.0,100.0,0.0,0.0,0.0,4.932,179.99,1148.76,1156.58
401,4.912,1871.0,16.25,3059.0,100.0,0.0,0.0,0.0,4.912,173.17,1146.01,1144.31
402,4.95,1877.0,14.49,3056.0,100.0,0.0,0.0,0.0,4.95,193.04,1140.53,1152.18
403,4.959,1801.0,16.88,3061.0,100.0,0.0,0.0,0.0,4.959,197.0,1151.84,1150.52
404,4.965,1908.0,13.57,3056.0,100.0,0.0,0.0,0.0,4.965,192.48,1146.92,1154.56
405,4.959,1901.0,16.46,3057.0,100.0,0.001,712.0,0.53,4.96,195.34,1138.24,1153.52
406,4.927,1816.0,19.08,3062.0,100.0,0.0,0.0,0.0,4.927,197.37,1152.32,1151.15
407,4.949,1880.0,16.11,3058.0,100.0,0.0,0.0,0.0,4.949,195.4,1151.31,1150.09
408,4.99,1925.0,11.65,3055.0,100.0,0.0,0.0,0.0,4.99,193.4,1150.86,1150.8
409,4.951,1868.0,14.35,3058.0,100.0,0.0,0.0,0.0,4.951,195.58,1143.87,1149.46
410,4.969,1882.0,20.79,3060.0,100.0,0.0,0.0,0.0,4.969,195.42,1154.56,1149.21
411,4.965,1833.0,17.63,3059.0,100.0,0.0,0.0,0.0,4.965,197.44,1148.68,1147.53
412,4.94,1881.0,17.6,3058.0,100.0,0.0,709.0,0.22,4.94,194.87,1148.04,1153.63
413,4.953,1886.0,15.51,3058.0,100.0,0.0,0.0,0.0,4.953,193.63,1145.23,1146.38
414,4.911,1878.0,19.25,3061.0,100.0,0.0,0.0,0.0,4.911,193.27,1150.64,1153.02
415,4.978,1892.0,11.84,3055.0,100.0,0.0,0.0,0.0,4.978,190.27,1138.01,1151.39
416,4.974,1854.0,14.92,3058.0,100.0,0.0,0.0,0.0,4.974,197.72,1153.04,1146.31
417,4.94,1787.0,18.27,3061.0,100.0,0.0,0.0,0.0,4.94,200.29,1144.97,1150.49
418,4.987,1899.0,11.97,3055.0,100.0,0.0,0.0,0.0,4.987,194.2,1155.71,1149.91
419,4.969,1867.0,14.35,3058.0,100.0,0.0,0.0,0.0,4.969,193.41,1144.23,1147.59
420,4.97,1933.0,13.37,3055.0,100.0,0.0,0.0,0.0,4.97,194.31,1145.94,1151.56
421,4.947,1885.0,16.57,3059.0,100.0,0.0,0.0,0.0,4.947,192.65,1148.88,1159.74
422,4.979,1894.0,14.17,3057.0,100.0,0.0,0.0,0.0,4.979,197.11,1147.46,1151.86
423,4.948,1882.0,13.7,3057.0,100.0,0.0,0.0,0.0,4.948,190.66,1146.08,1149.28
424,4.901,1935.0,18.58,3060.0,100.0,0.0,0.0,0.0,4.901,192.98,1148.58,1148.76
425,4.952,1874.0,15.23,3058.0,100.0,0.0,0.0,0.0,4.952,191.69,1146.17,1144.51
426,4.957,1909.0,14.11,3057.0,100.0,0.0,0.0,0.0,4.957,192.73,1148.23,1153.43
427,4.966,1856.0,14.96,3059.0,100.0,0.0,0.0,0.0,4.966,195.2,1148.58,1147.03
428,4.957,1939.0,15.99,3057.0,100.0,0.0,0.0,0.0,4.957,193.66,1144.67,1152.72
429,4.88,1886.0,22.73,3065.0,100.0,0.0,0.0,0.0,4.88,195.34,1145.58,1151.95
430,4.954,1945.0,15.15,3057.0,100.0,0.0,0.0,0.0,4.954,192.97,1151.88,1152.63
431,4.95,1950.0,12.52,3056.0,100.0,0.0,0.0,0.0,4.95,169.49,1145.47,1151.18
432,4.954,1857.0,13.29,3056.0,100.0,0.0,0.0,0.0,4.954,180.69,1144.53,1150.79
433,4.951,1906.0,15.64,3057.0,100.0,0.0,714.0,0.41,4.951,191.58,1151.4,1146.19
434,4.962,1961.0,12.08,3055.0,100.0,0.0,0.0,0.0,4.962,193.19,1143.43,1142.42
435,4.946,1879.0,19.79,3060.0,100.0,0.0,0.0,0.0,4.946,196.03,1150.81,1158.31
436,4.948,1873.0,16.16,3058.0,100.0,0.0,0.0,0.0,4.948,193.65,1148.77,1151.03
437,4.941,1872.0,17.13,3059.0,100.0,0.0,0.0,0.0,4.941,196.94,1147.84,1148.17
438,4.987,1938.0,11.74,3055.0,100.0,0.0,0.0,0.0,4.987,193.38,1142.24,1150.81
439,4.957,1869.0,14.08,3058.0,100.0,0.0,0.0,0.0,4.957,190.67,1152.27,1151.32
440,4.963,1872.0,21.69,3059.0,100.0,0.0,0.0,0.0,4.963,198.48,1144.18,1149.83
441,4.993,1854.0,15.97,3058.0,100.0,0.0,0.0,0.0,4.993,196.98,1151.1,1151.98
442,4.94,1853.0,17.6,3060.0,100.0,0.0,0.0,0.0,4.94,197.55,1145.81,1148.6
443,4.912,1898.0,19.62,3061.0,100.0,0.0,0.0,0.0,4.912,195.69,1150.13,1152.79
444,4.969,1829.0,15.13,3057.0,100.0,0.0,714.0,0.41,4.969,195.28,1139.48,1149.27
445,4.971,1861.0,14.89,3059.0,100.0,0.0,0.0,0.0,4.971,192.84,1150.46,1144.74
446,4.944,1893.0,15.45,3058.0,100.0,0.0,0.0,0.0,4.944,191.95,1148.16,1154.34
447,4.966,1774.0,15.03,3061.0,100.0,0.0,0.0,0.0,4.966,200.44,1149.36,1156.89
